Code,Issue name,Market Segment,Industry,Fiscal year-end,Fiscal year-end.1,"Alerts, etc.",Basic information,Stock prices,Date of incorporation
93480,"ispace,inc.",Growth,Services,March,March,,,Stock prices,2010/09/01
93510,"TOYO WHARF & WAREHOUSE CO.,LTD.",Standard,Warehousing & Harbor Transportation Services,March,March,,,Stock prices,1940/01/21
93530,"SAKURAJIMA FUTO KAISHA,LTD.",Standard,Warehousing & Harbor Transportation Services,March,March,,,Stock prices,1948/02/12
93550,RINKO CORPORATION,Standard,Warehousing & Harbor Transportation Services,March,March,,,Stock prices,1905/11/15
93600,SUZUYO SHINWART CORPORATION,Standard,Information & Communication,March,March,,,Stock prices,1947/05/29
93610,"FUSHIKI KAIRIKU UNSO CO.,LTD.",Standard,Warehousing & Harbor Transportation Services,June,June,,,Stock prices,1944/03/31
93620,"HYOKI KAIUN KAISHA,LTD.",Standard,Warehousing & Harbor Transportation Services,March,March,,,Stock prices,1942/12/30
93630,"DAIUN CO.,LTD.",Standard,Warehousing & Harbor Transportation Services,March,March,,,Stock prices,1945/03/31
93640,"Kamigumi Co.,Ltd.",Prime,Warehousing & Harbor Transportation Services,March,March,,,Stock prices,1947/02/28
93650,TRADIA CORPORATION,Standard,Warehousing & Harbor Transportation Services,March,March,,,Stock prices,1941/04/01
93660,SANRITSU CORPORATION,Standard,Warehousing & Harbor Transportation Services,March,March,,,Stock prices,1948/03/27
93670,"DAITO KOUN CO.,LTD.",Standard,Warehousing & Harbor Transportation Services,March,March,,,Stock prices,1957/12/04
93680,"KIMURA UNITY CO.,LTD.",Standard,Warehousing & Harbor Transportation Services,March,March,,,Stock prices,1973/10/01
93690,K.R.S.Corporation,Standard,Warehousing & Harbor Transportation Services,November,November,,,Stock prices,1966/02/01
93760,"EURASIA TRAVEL Co.,Ltd.",Standard,Services,September,September,,,Stock prices,1986/02/13
93770,AGP CORPORATION,Standard,Warehousing & Harbor Transportation Services,March,March,,,Stock prices,1965/12/16
93800,"Azuma Shipping Co.,Ltd.",Standard,Warehousing & Harbor Transportation Services,March,March,,,Stock prices,1917/12/02
93810,AIT CORPORATION,Prime,Warehousing & Harbor Transportation Services,February,February,,,Stock prices,1988/02/01
93840,NAIGAI TRANS LINE LTD.,Prime,Warehousing & Harbor Transportation Services,December,December,,,Stock prices,1980/05/01
93850,SHOEI CORPORATION,Standard,Chemicals,March,March,,,Stock prices,1968/02/16
93860,NIPPON CONCEPT CORPORATION,Prime,Warehousing & Harbor Transportation Services,December,December,,,Stock prices,1994/01/06
93880,"PAPANETS CO.,Ltd.",TOKYO PRO Market,Warehousing & Harbor Transportation Services,February,February,,,Stock prices,1995/12/11
93990,Beat Holdings Limited,Standard Foreign Stocks,Information & Communication,December,December,,,Stock prices,2004/01/05
